COUNTRY,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,yearToDate,share,periodo_id
Chile,April 2018,2018,4,April,Wind,236.178267,3582.857999,0.0357355971268604,100
Chile,April 2018,2018,4,April,Solar,375.587173,5121.810998,0.0568292420417515,100
Chile,April 2018,2018,4,April,Geothermal,16.79158,214.1,0.0025406958295762,100
Chile,April 2018,2018,4,April,Coal,2731.223527,28753.186807,0.413255228197075,100
Chile,April 2018,2018,4,April,Oil,38.022151,1238.763707,0.0057530453046835,100
Chile,April 2018,2018,4,April,Natural gas,1230.100303,12595.97567,0.1861236828096333,100
Chile,April 2018,2018,4,April,Combustible renewables,585.59761,5476.651854,0.0886054442486544,100
Chile,May 2018,2018,5,May,Hydro,1341.360504,22899.124005,0.1897638384895118,101
Chile,May 2018,2018,5,May,Wind,253.981908,3582.857999,0.0359311174179093,101
Chile,May 2018,2018,5,May,Solar,332.167158,5121.810998,0.0469920761303645,101
Chile,May 2018,2018,5,May,Geothermal,19.808879,214.1,0.0028023852677969,101
Chile,May 2018,2018,5,May,Coal,2964.783805,28753.186807,0.4194314305890285,101
Chile,May 2018,2018,5,May,Oil,88.471771,1238.763707,0.0125162048627943,101
Chile,May 2018,2018,5,May,Natural gas,1438.298345,12595.97567,0.2034777481716519,101
Chile,May 2018,2018,5,May,Combustible renewables,629.705685,5476.651854,0.0890851993538848,101
Chile,June 2018,2018,6,June,Hydro,1450.023478,22899.124005,0.2051096664524413,102
Chile,June 2018,2018,6,June,Wind,351.679705,3582.857999,0.0497460269333949,102
Chile,June 2018,2018,6,June,Solar,294.275817,5121.810998,0.0416260947396119,102
Chile,June 2018,2018,6,June,Geothermal,16.46331,214.1,0.0023287788605055,102
Chile,June 2018,2018,6,June,Coal,2749.711377,28753.186807,0.3889539665625697,102
Chile,June 2018,2018,6,June,Oil,144.655648,1238.763707,0.0204619250390797,102
Chile,June 2018,2018,6,June,Natural gas,1535.535377,12595.97567,0.2172055513451442,102
Chile,June 2018,2018,6,June,Combustible renewables,527.158659,5476.651854,0.0745679903501577,102
Chile,July 2018,2018,7,July,Hydro,1902.539936,22899.124005,0.2671646447076559,103
Chile,July 2018,2018,7,July,Wind,358.169972,3582.857999,0.0502961075894761,103
Chile,July 2018,2018,7,July,Solar,310.250458,5121.810998,0.0435669978924203,103
Chile,July 2018,2018,7,July,Geothermal,12.060509,214.1,0.001693599982323,103
Chile,July 2018,2018,7,July,Coal,2916.515486,28753.186807,0.4095524140427644,103
Chile,July 2018,2018,7,July,Oil,107.99863,1238.763707,0.0151657345356579,103
Chile,July 2018,2018,7,July,Natural gas,990.532191,12595.97567,0.1390957298044391,103
Chile,July 2018,2018,7,July,Combustible renewables,523.159276,5476.651854,0.0734647717261134,103
Chile,August 2018,2018,8,August,Hydro,1407.206,22899.124005,0.1970854379018808,104
Chile,August 2018,2018,8,August,Wind,321.536365,3582.857999,0.0450325931650405,104
Chile,August 2018,2018,8,August,Solar,379.254898,5121.810998,0.0531163295557033,104
Chile,August 2018,2018,8,August,Geothermal,23.079702,214.1,0.0032324145685243,104
Chile,August 2018,2018,8,August,Coal,2869.474432,28753.186807,0.4018826134759024,104
Chile,August 2018,2018,8,August,Oil,251.219921,1238.763707,0.0351844634971432,104
Chile,August 2018,2018,8,August,Natural gas,1349.791812,12595.97567,0.189044326377512,104
Chile,August 2018,2018,8,August,Combustible renewables,538.517926,5476.651854,0.0754218225787288,104
Chile,September 2018,2018,9,September,Hydro,1454.683143,22899.124005,0.2258024861773271,105
Chile,September 2018,2018,9,September,Wind,360.889076,3582.857999,0.0560188319959368,105
Chile,September 2018,2018,9,September,Solar,452.457393,5121.810998,0.0702324796436525,105
Chile,September 2018,2018,9,September,Geothermal,20.670273,214.1,0.0032085331130863,105
Chile,September 2018,2018,9,September,Coal,2700.399682,28753.186807,0.4191682324788331,105
Chile,September 2018,2018,9,September,Oil,42.331778,1238.763707,0.0065709297331884,105
Chile,September 2018,2018,9,September,Natural gas,913.086476,12595.97567,0.1417334059089281,105
Chile,September 2018,2018,9,September,Combustible renewables,497.763518,5476.651854,0.0772651009490475,105
Chile,October 2018,2018,10,October,Hydro,2536.903384,22899.124005,0.3857728472677893,106
Chile,October 2018,2018,10,October,Wind,380.430026,3582.857999,0.0578498870874536,106
Chile,October 2018,2018,10,October,Solar,510.989324,5121.810998,0.0777033164471993,106
Chile,October 2018,2018,10,October,Geothermal,21.876675,214.1,0.0033266648058923,106
Chile,October 2018,2018,10,October,Coal,2021.060509,28753.186807,0.3073314782008338,106
Chile,October 2018,2018,10,October,Oil,102.120382,1238.763707,0.0155288809091731,106
Chile,October 2018,2018,10,October,Natural gas,581.121789,12595.97567,0.088367971979449,106
Chile,October 2018,2018,10,October,Combustible renewables,421.656401,5476.651854,0.0641189536063383,106
Chile,November 2018,2018,11,November,Hydro,2667.6558,22899.124005,0.4209582114886446,107
Chile,November 2018,2018,11,November,Wind,356.703784,3582.857999,0.0562881414250938,107
Chile,November 2018,2018,11,November,Solar,548.539217,5121.810998,0.0865599256544646,107
Chile,November 2018,2018,11,November,Geothermal,18.899925,214.1,0.0029824232291398,107
Chile,November 2018,2018,11,November,Coal,1730.916145,28753.186807,0.2731399473035537,107
Chile,November 2018,2018,11,November,Oil,123.793704,1238.763707,0.0195347451606742,107
Chile,November 2018,2018,11,November,Natural gas,594.218694,12595.97567,0.093768183533782,107
Chile,November 2018,2018,11,November,Combustible renewables,296.376341,5476.651854,0.0467684228358503,107
Chile,December 2018,2018,12,December,Hydro,2227.358729,22899.124005,0.348108306986728,108
Chile,December 2018,2018,12,December,Wind,353.421245,3582.857999,0.0552353195954775,108
Chile,December 2018,2018,12,December,Solar,562.556685,5121.810998,0.0879205727616838,108
Chile,December 2018,2018,12,December,Geothermal,20.994146,214.1,0.0032811224009584,108
Chile,December 2018,2018,12,December,Coal,2163.250964,28753.186807,0.3380890652506327,108
Chile,December 2018,2018,12,December,Oil,91.724142,1238.763707,0.014335336003898,108
Chile,December 2018,2018,12,December,Natural gas,621.49719,12595.97567,0.0971322363977899,108
Chile,December 2018,2018,12,December,Combustible renewables,357.661645,5476.651854,0.055898041071694,108
Chile,January 2019,2019,1,January,Hydro,2233.129531,22027.318,0.3211324968087802,109
Chile,January 2019,2019,1,January,Wind,327.336219,4889.955963,0.0470721898771109,109
Chile,January 2019,2019,1,January,Solar,583.651661,6300.53,0.0839313226401114,109
Chile,January 2019,2019,1,January,Geothermal,17.919048,202.0,0.0025768270692741,109
Chile,January 2019,2019,1,January,Coal,2196.56304,27086.323653,0.3158740967064327,109
Chile,January 2019,2019,1,January,Oil,16.017601,1126.70714,0.0023033917784936,109
Chile,January 2019,2019,1,January,Natural gas,1186.142953,15274.315591,0.1705718556766646,109
Chile,January 2019,2019,1,January,Combustible renewables,393.159444,5193.026612,0.0565378192993283,109
Chile,February 2019,2019,2,February,Hydro,1690.317509,22027.318,0.2647563035326584,110
Chile,February 2019,2019,2,February,Wind,252.329006,4889.955963,0.0395225716748047,110
Chile,February 2019,2019,2,February,Solar,504.673827,6300.53,0.0790476204705753,110
Chile,February 2019,2019,2,February,Geothermal,16.022458,202.0,0.0025096153420885,110
Chile,February 2019,2019,2,February,Coal,2062.633744,27086.323653,0.323072607776654,110
Chile,February 2019,2019,2,February,Oil,53.508582,1126.70714,0.0083811084616731,110
Chile,February 2019,2019,2,February,Natural gas,1392.779593,15274.315591,0.2181526102137776,110
Chile,February 2019,2019,2,February,Combustible renewables,412.163097,5193.026612,0.064557562371137,110
Chile,March 2019,2019,3,March,Hydro,1544.416264,22027.318,0.2182989882963742,111
Chile,March 2019,2019,3,March,Wind,331.943926,4889.955963,0.0469193603473516,111
Chile,March 2019,2019,3,March,Solar,551.362217,6300.53,0.0779335318861586,111
Chile,March 2019,2019,3,March,Geothermal,16.308786,202.0,0.0023052020152398,111
Chile,March 2019,2019,3,March,Coal,2439.547381,27086.323653,0.3448233080594969,111
Chile,March 2019,2019,3,March,Oil,55.088039,1126.70714,0.0077865426965817,111
Chile,March 2019,2019,3,March,Natural gas,1644.732425,15274.315591,0.2324784015585465,111
Chile,March 2019,2019,3,March,Combustible renewables,491.376141,5193.026612,0.0694546651402504,111
Chile,April 2019,2019,4,April,Hydro,1348.13367,22027.318,0.2041067804519675,112
Chile,April 2019,2019,4,April,Wind,279.481101,4889.955963,0.0423133024504025,112
Chile,April 2019,2019,4,April,Solar,438.364069,6300.53,0.0663681063535889,112
Chile,April 2019,2019,4,April,Geothermal,16.594202,202.0,0.0025123540934851,112
Chile,April 2019,2019,4,April,Coal,2156.969254,27086.323653,0.3265640935796983,112
Chile,April 2019,2019,4,April,Oil,131.595015,1126.70714,0.0199234211212738,112
Chile,April 2019,2019,4,April,Natural gas,1696.096971,15274.315591,0.2567882545987773,112
Chile,April 2019,2019,4,April,Combustible renewables,537.8068,5193.026612,0.0814236873508063,112
Chile,May 2019,2019,5,May,Hydro,1508.122667,22027.318,0.2161060296603631,113
Chile,May 2019,2019,5,May,Wind,346.33898,4889.955963,0.0496285504635412,113
Chile,May 2019,2019,5,May,Solar,370.745746,6300.53,0.0531259113961248,113
Chile,May 2019,2019,5,May,Geothermal,22.132727,202.0,0.0031715031291461,113
Chile,May 2019,2019,5,May,Coal,2518.904345,27086.323653,0.3609457168195905,113
Chile,May 2019,2019,5,May,Oil,175.816369,1126.70714,0.0251935590421646,113
Chile,May 2019,2019,5,May,Natural gas,1496.759432,15274.315591,0.2144777379744935,113
Chile,May 2019,2019,5,May,Combustible renewables,539.803465,5193.026612,0.077350991514576,113
Chile,June 2019,2019,6,June,Hydro,1746.61919,22027.318,0.2502579296866362,114
Chile,June 2019,2019,6,June,Wind,447.104698,4889.955963,0.0640617581183501,114
Chile,June 2019,2019,6,June,Solar,345.934635,6300.53,0.0495659764061118,114
Chile,June 2019,2019,6,June,Geothermal,17.816265,202.0,0.0025527382380634,114
Chile,June 2019,2019,6,June,Coal,2626.778054,27086.323653,0.3763682669376437,114
Chile,June 2019,2019,6,June,Oil,17.774944,1126.70714,0.0025468177100103,114
Chile,June 2019,2019,6,June,Natural gas,1305.304404,15274.315591,0.1870257578905271,114
Chile,June 2019,2019,6,June,Combustible renewables,471.943918,5193.026612,0.0676207547260943,114
Chile,July 2019,2019,7,July,Hydro,1719.717008,22027.318,0.2378664591108854,115
Chile,July 2019,2019,7,July,Wind,474.904949,4889.955963,0.0656875277195988,115
Chile,July 2019,2019,7,July,Solar,396.24928,6300.53,0.0548080950065464,115
Chile,July 2019,2019,7,July,Geothermal,17.036978,202.0,0.0023565072694856,115
Chile,July 2019,2019,7,July,Coal,2501.736943,27086.323653,0.3460332749458397,115
Chile,July 2019,2019,7,July,Oil,40.83275,1126.70714,0.0056478720702749,115
Chile,July 2019,2019,7,July,Natural gas,1642.752699,15274.315591,0.2272209705947038,115
Chile,July 2019,2019,7,July,Combustible renewables,436.527698,5193.026612,0.0603792934209823,115
Chile,August 2019,2019,8,August,Hydro,2099.453846,22027.318,0.2985117633970804,116
Chile,August 2019,2019,8,August,Wind,517.970436,4889.955963,0.0736478530035351,116
Chile,August 2019,2019,8,August,Solar,499.152498,6300.53,0.070972216258017,116
Chile,August 2019,2019,8,August,Geothermal,15.235875,202.0,0.0021663195510645,116
Chile,August 2019,2019,8,August,Coal,2194.561253,27086.323653,0.3120346516614666,116
Chile,August 2019,2019,8,August,Oil,138.219254,1126.70714,0.0196527650872535,116
Chile,August 2019,2019,8,August,Natural gas,1142.537849,15274.315591,0.1624522438074579,116
Chile,August 2019,2019,8,August,Combustible renewables,425.938045,5193.026612,0.0605621872341246,116
Chile,September 2019,2019,9,September,Hydro,1906.495802,22027.318,0.2926901304601141,117
Chile,September 2019,2019,9,September,Wind,380.677106,4889.955963,0.0584425267034071,117
Chile,September 2019,2019,9,September,Solar,559.385236,6300.53,0.0858782576549842,117
Chile,September 2019,2019,9,September,Geothermal,14.490321,202.0,0.0022245912838883,117
Chile,September 2019,2019,9,September,Coal,2144.997997,27086.323653,0.3293055997920385,117
Chile,September 2019,2019,9,September,Oil,127.986616,1126.70714,0.0196488338945676,117
Chile,September 2019,2019,9,September,Natural gas,988.390204,15274.315591,0.1517402018146478,117
Chile,September 2019,2019,9,September,Combustible renewables,391.277057,5193.026612,0.060069858396352,117
Chile,October 2019,2019,10,October,Hydro,2128.232279,22027.318,0.3193019507543374,118
Chile,October 2019,2019,10,October,Wind,534.921977,4889.955963,0.0802551640828048,118
Chile,October 2019,2019,10,October,Solar,649.446495,6300.53,0.0974374530497697,118
Chile,October 2019,2019,10,October,Geothermal,14.885617,202.0,0.0022333119336556,118
Chile,October 2019,2019,10,October,Coal,1897.994007,27086.323653,0.2847589499205888,118
Chile,October 2019,2019,10,October,Oil,136.325023,1126.70714,0.020453052145691,118
Chile,October 2019,2019,10,October,Natural gas,926.851168,15274.315591,0.1390569013173661,118
Chile,October 2019,2019,10,October,Combustible renewables,376.608941,5193.026612,0.0565032166457546,118
Chile,November 2019,2019,11,November,Hydro,2149.295959,22027.318,0.3211320774751812,119
Chile,November 2019,2019,11,November,Wind,493.221565,4889.955963,0.0736935577256208,119
Chile,November 2019,2019,11,November,Solar,689.028561,6300.53,0.1029496065011978,119
Chile,November 2019,2019,11,November,Geothermal,17.002782,202.0,0.0025404312903738,119
Chile,November 2019,2019,11,November,Coal,2006.981896,27086.323653,0.2998685513824847,119
Chile,November 2019,2019,11,November,Oil,124.556739,1126.70714,0.0186103566570768,119
Chile,November 2019,2019,11,November,Natural gas,884.665229,15274.315591,0.1321802061131716,119
Chile,November 2019,2019,11,November,Combustible renewables,328.119485,5193.026612,0.049025212854893,119
Chile,December 2019,2019,12,December,Hydro,1953.384275,22027.318,0.27947618193939,120
Chile,December 2019,2019,12,December,Wind,503.726,4889.955963,0.0720694955034391,120
Chile,December 2019,2019,12,December,Solar,712.535775,6300.53,0.1019444972711394,120
Chile,December 2019,2019,12,December,Geothermal,16.554941,202.0,0.0023685619681318,120
Chile,December 2019,2019,12,December,Coal,2338.655739,27086.323653,0.3345980538347288,120
Chile,December 2019,2019,12,December,Oil,108.986208,1126.70714,0.0155929632923313,120
Chile,December 2019,2019,12,December,Natural gas,967.302664,15274.315591,0.138394712589012,120
Chile,December 2019,2019,12,December,Combustible renewables,388.302521,5193.026612,0.0555555337449001,120
Chile,January 2020,2020,1,January,Hydro,2132.377554,21934.483377,0.292228129346009,121
Chile,January 2020,2020,1,January,Wind,406.781534,5545.814671,0.0557466976288196,121
Chile,January 2020,2020,1,January,Solar,677.480177,7529.960558,0.092844142174699,121
Chile,January 2020,2020,1,January,Geothermal,18.389438,243.771929,0.0025201498938983,121
Chile,January 2020,2020,1,January,Coal,2114.738782,25159.669865,0.2898108532234707,121
Chile,January 2020,2020,1,January,Oil,88.09961,1472.757296,0.0120734642784618,121
Chile,January 2020,2020,1,January,Natural gas,1420.862548,14741.021768,0.1947197407330446,121
Chile,January 2020,2020,1,January,Combustible renewables,438.232352,5293.2529,0.0600568225845533,121
Chile,February 2020,2020,2,February,Hydro,1702.522248,21934.483377,0.2485093769981211,122
Chile,February 2020,2020,2,February,Wind,391.426335,5545.814671,0.0571347098493292,122
Chile,February 2020,2020,2,February,Solar,632.707591,7529.960558,0.0923534300042768,122
Chile,February 2020,2020,2,February,Geothermal,19.495341,243.771929,0.0028456456601182,122
Chile,February 2020,2020,2,February,Coal,2108.059395,25159.669865,0.3077037774642262,122
Chile,February 2020,2020,2,February,Oil,124.562212,1472.757296,0.0181817757377276,122
Chile,February 2020,2020,2,February,Natural gas,1393.130544,14741.021768,0.2033488866140758,122
Chile,February 2020,2020,2,February,Combustible renewables,479.033986,5293.2529,0.0699223975261594,122
Chile,March 2020,2020,3,March,Hydro,1362.829536,21934.483377,0.1939891323713255,123
Chile,March 2020,2020,3,March,Wind,344.721882,5545.814671,0.0490687184509262,123
Chile,March 2020,2020,3,March,Solar,610.562772,7529.960558,0.0869092863559066,123
Chile,March 2020,2020,3,March,Geothermal,23.786083,243.771929,0.0033857804529431,123
Chile,March 2020,2020,3,March,Coal,2348.999892,25159.669865,0.3343634981135434,123
Chile,March 2020,2020,3,March,Oil,188.719794,1472.757296,0.0268629260903803,123
Chile,March 2020,2020,3,March,Natural gas,1623.916248,14741.021768,0.2311529767089068,123
Chile,March 2020,2020,3,March,Combustible renewables,521.751855,5293.2529,0.0742676813137249,123
Chile,April 2020,2020,4,April,Hydro,1003.662366,21934.483377,0.1498686066083082,124
Chile,April 2020,2020,4,April,Wind,347.5445,5545.814671,0.0518959479939105,124
Chile,April 2020,2020,4,April,Solar,536.067615,7529.960558,0.0800465467566301,124
Chile,April 2020,2020,4,April,Geothermal,24.535501,243.771929,0.003663683597066,124
Chile,April 2020,2020,4,April,Coal,2373.282342,25159.669865,0.3543826387564703,124
Chile,April 2020,2020,4,April,Oil,103.779489,1472.757296,0.0154965334337864,124
Chile,April 2020,2020,4,April,Natural gas,1795.708348,14741.021768,0.2681382874424395,124
Chile,April 2020,2020,4,April,Combustible renewables,512.368509,5293.2529,0.0765077551127451,124
Chile,May 2020,2020,5,May,Hydro,1195.479017,21934.483377,0.1799581454744865,125
Chile,May 2020,2020,5,May,Wind,336.351276,5545.814671,0.0506317141465454,125
Chile,May 2020,2020,5,May,Solar,452.778857,7529.960558,0.0681578198003434,125
Chile,May 2020,2020,5,May,Geothermal,25.212817,243.771929,0.0037953420553491,125
Chile,May 2020,2020,5,May,Coal,2402.639778,25159.669865,0.3616747701495726,125
Chile,May 2020,2020,5,May,Oil,192.883037,1472.757296,0.0290351174202221,125
Chile,May 2020,2020,5,May,Natural gas,1560.934848,14741.021768,0.2349710337513849,125
Chile,May 2020,2020,5,May,Combustible renewables,476.815152,5293.2529,0.071776057352628,125
Chile,June 2020,2020,6,June,Hydro,1306.066316,21934.483377,0.1913281440681189,126
Chile,June 2020,2020,6,June,Wind,470.674623,5545.814671,0.0689500226560866,126
Chile,June 2020,2020,6,June,Solar,377.010094,7529.960558,0.0552289272729142,126
Chile,June 2020,2020,6,June,Geothermal,21.497798,243.771929,0.0031492534050555,126
Chile,June 2020,2020,6,June,Coal,2379.150677,25159.669865,0.3485263174713242,126
Chile,June 2020,2020,6,June,Oil,223.23551,1472.757296,0.0327021953595808,126
Chile,June 2020,2020,6,June,Natural gas,1597.762277,14741.021768,0.2340592413842344,126
Chile,June 2020,2020,6,June,Combustible renewables,450.918415,5293.2529,0.0660558980897014,126
Chile,July 2020,2020,7,July,Hydro,1969.023141,21934.483377,0.29360021512242,127
Chile,July 2020,2020,7,July,Wind,427.583118,5545.814671,0.0637567394783173,127
Chile,July 2020,2020,7,July,Solar,457.567207,7529.960558,0.0682276544195094,127
Chile,July 2020,2020,7,July,Geothermal,11.783302,243.771929,0.0017570032215545,127
Chile,July 2020,2020,7,July,Coal,1941.498745,25159.669865,0.2894960639733328,127
Chile,July 2020,2020,7,July,Oil,141.378336,1472.757296,0.0210808644138986,127
Chile,July 2020,2020,7,July,Natural gas,1343.486654,14741.021768,0.2003267317763333,127
Chile,July 2020,2020,7,July,Combustible renewables,414.156672,5293.2529,0.0617547277437434,127
Chile,August 2020,2020,8,August,Hydro,1809.690955,21934.483377,0.2713766237011702,128
Chile,August 2020,2020,8,August,Wind,600.538698,5545.814671,0.0900552460710821,128
Chile,August 2020,2020,8,August,Solar,559.693266,7529.960558,0.083930169632395,128
Chile,August 2020,2020,8,August,Geothermal,15.983476,243.771929,0.0023968411511946,128
Chile,August 2020,2020,8,August,Coal,1806.035558,25159.669865,0.2708284697230522,128
Chile,August 2020,2020,8,August,Oil,102.253036,1472.757296,0.0153336035615397,128
Chile,August 2020,2020,8,August,Natural gas,1415.494745,14741.021768,0.212263968996214,128
Chile,August 2020,2020,8,August,Combustible renewables,358.869004,5293.2529,0.0538150773133094,128
Chile,September 2020,2020,9,September,Hydro,1865.728161,21934.483377,0.2819958898053055,129
Chile,September 2020,2020,9,September,Wind,491.259585,5545.814671,0.0742515371173947,129
Chile,September 2020,2020,9,September,Solar,665.671936,7529.960558,0.1006131299482167,129
Chile,September 2020,2020,9,September,Geothermal,18.264353,243.771929,0.0027605696175977,129
Chile,September 2020,2020,9,September,Coal,2022.428298,25159.669865,0.3056803661881049,129
Chile,September 2020,2020,9,September,Oil,80.754286,1472.757296,0.0122056241697914,129
Chile,September 2020,2020,9,September,Natural gas,1072.516482,14741.021768,0.1621057375852333,129
Chile,September 2020,2020,9,September,Combustible renewables,399.530637,5293.2529,0.0603871452660651,129
Chile,October 2020,2020,10,October,Hydro,2405.436419,21934.483377,0.3599386437652451,130
Chile,October 2020,2020,10,October,Wind,650.062292,5545.814671,0.0972723859575881,130
Chile,October 2020,2020,10,October,Solar,790.425693,7529.960558,0.1182757314591169,130
Chile,October 2020,2020,10,October,Geothermal,18.17555,243.771929,0.002719707228598,130
Chile,October 2020,2020,10,October,Coal,1798.006869,25159.669865,0.269045628808389,130
Chile,October 2020,2020,10,October,Oil,68.078105,1472.757296,0.0101869002191273,130
Chile,October 2020,2020,10,October,Natural gas,557.642804,14741.021768,0.0834431511021403,130
Chile,October 2020,2020,10,October,Combustible renewables,395.079093,5293.2529,0.0591178514597949,130
Chile,November 2020,2020,11,November,Hydro,2727.420969,21934.483377,0.4001189372196965,131
Chile,November 2020,2020,11,November,Wind,544.700865,5545.814671,0.0799088713050256,131
Chile,November 2020,2020,11,November,Solar,854.516947,7529.960558,0.1253596040200641,131
Chile,November 2020,2020,11,November,Geothermal,20.63479,243.771929,0.0030271712135361,131
Chile,November 2020,2020,11,November,Coal,1868.908152,25159.669865,0.274173129868412,131
Chile,November 2020,2020,11,November,Oil,65.145209,1472.757296,0.009556952185343,131
Chile,November 2020,2020,11,November,Natural gas,320.16292,14741.021768,0.0469686376777118,131
Chile,November 2020,2020,11,November,Combustible renewables,415.035725,5293.2529,0.0608866966569128,131
Chile,December 2020,2020,12,December,Hydro,2454.246695,21934.483377,0.346128585657221,132
Chile,December 2020,2020,12,December,Wind,534.169963,5545.814671,0.0753353337178519,132
Chile,December 2020,2020,12,December,Solar,915.478403,7529.960558,0.1291122222862447,132
Chile,December 2020,2020,12,December,Geothermal,26.01348,243.771929,0.0036687465277089,132
Chile,December 2020,2020,12,December,Coal,1995.921377,25159.669865,0.2814898130295834,132
Chile,December 2020,2020,12,December,Oil,93.868672,1472.757296,0.0132385349618986,132
Chile,December 2020,2020,12,December,Natural gas,639.40335,14741.021768,0.0901766630269371,132
Chile,December 2020,2020,12,December,Combustible renewables,431.4615,5293.2529,0.0608501007925542,132
Chile,January 2021,2021,1,January,Hydro,1922.839008,17439.641798,0.2758209257223208,133
Chile,January 2021,2021,1,January,Wind,535.155867,7365.901696,0.076765234129092,133
Chile,January 2021,2021,1,January,Solar,935.036246,10985.03138,0.1341259262385651,133
Chile,January 2021,2021,1,January,Geothermal,17.441842,288.276666,0.0025019385329333,133
Chile,January 2021,2021,1,January,Coal,2199.767749,25438.370275,0.3155448658878496,133
Chile,January 2021,2021,1,January,Oil,167.48347,2967.85961,0.0240246040081305,133
Chile,January 2021,2021,1,January,Natural gas,781.971073,15635.305441,0.1121695494763628,133
Chile,January 2021,2021,1,January,Combustible renewables,411.635883,5450.773531,0.0590469560047457,133
Chile,February 2021,2021,2,February,Hydro,1367.795044,17439.641798,0.2100575822379957,134
Chile,February 2021,2021,2,February,Wind,442.321333,7365.901696,0.0679290001742888,134
Chile,February 2021,2021,2,February,Solar,843.601602,10985.03138,0.1295551652022362,134
Chile,February 2021,2021,2,February,Geothermal,18.975866,288.276666,0.0029141972332166,134
Chile,February 2021,2021,2,February,Coal,2027.328118,25438.370275,0.3113446307166077,134
Chile,February 2021,2021,2,February,Oil,310.754636,2967.85961,0.0477237929715794,134
Chile,February 2021,2021,2,February,Natural gas,1105.69073,15635.305441,0.169805207633699,134
Chile,February 2021,2021,2,February,Combustible renewables,395.056935,5450.773531,0.0606704235232285,134
Chile,March 2021,2021,3,March,Hydro,1255.012974,17439.641798,0.1755638834783589,135
Chile,March 2021,2021,3,March,Wind,478.491765,7365.901696,0.0669362582030281,135
Chile,March 2021,2021,3,March,Solar,848.022279,10985.03138,0.1186299167114493,135
Chile,March 2021,2021,3,March,Geothermal,24.99763,288.276666,0.0034969208219158,135
Chile,March 2021,2021,3,March,Coal,2330.282951,25438.370275,0.3259835021282978,135
Chile,March 2021,2021,3,March,Oil,328.514965,2967.85961,0.0459559894845813,135
Chile,March 2021,2021,3,March,Natural gas,1385.865636,15635.305441,0.1938688747255658,135
Chile,March 2021,2021,3,March,Combustible renewables,497.280774,5450.773531,0.0695646544468026,135
Chile,April 2021,2021,4,April,Hydro,969.094153,17439.641798,0.1391076258735668,136
Chile,April 2021,2021,4,April,Wind,467.832597,7365.901696,0.0671545501264985,136
Chile,April 2021,2021,4,April,Solar,759.851594,10985.03138,0.1090721174308699,136
Chile,April 2021,2021,4,April,Geothermal,24.137508,288.276666,0.0034647938200739,136
Chile,April 2021,2021,4,April,Coal,2260.515013,25438.370275,0.3244833081868622,136
Chile,April 2021,2021,4,April,Oil,244.963441,2967.85961,0.0351630257987219,136
Chile,April 2021,2021,4,April,Natural gas,1726.003748,15635.305441,0.2477574370765584,136
Chile,April 2021,2021,4,April,Combustible renewables,514.108253,5450.773531,0.0737971416868481,136
Chile,May 2021,2021,5,May,Hydro,1213.23624,17439.641798,0.1702457175532206,137
Chile,May 2021,2021,5,May,Wind,489.246258,7365.901696,0.0686528126240592,137
Chile,May 2021,2021,5,May,Solar,632.763821,10985.03138,0.0887917185426827,137
Chile,May 2021,2021,5,May,Geothermal,24.499081,288.276666,0.0034378000645937,137
Chile,May 2021,2021,5,May,Coal,2453.127475,25438.370275,0.3442317608571397,137
Chile,May 2021,2021,5,May,Oil,165.804938,2967.85961,0.0232663513609495,137
Chile,May 2021,2021,5,May,Natural gas,1613.777325,15635.305441,0.226451097987101,137
Chile,May 2021,2021,5,May,Combustible renewables,533.928169,5450.773531,0.0749227407296062,137
Chile,June 2021,2021,6,June,Hydro,1762.360571,17439.641798,0.2455419308499745,138
Chile,June 2021,2021,6,June,Wind,545.440466,7365.901696,0.0759938161288731,138
Chile,June 2021,2021,6,June,Solar,601.145224,10985.03138,0.0837549145453507,138
Chile,June 2021,2021,6,June,Geothermal,25.621224,288.276666,0.0035696922157819,138
Chile,June 2021,2021,6,June,Coal,2446.880191,25438.370275,0.3409130325219325,138
Chile,June 2021,2021,6,June,Oil,149.689195,2967.85961,0.0208555357924416,138
Chile,June 2021,2021,6,June,Natural gas,1215.423582,15635.305441,0.1693396107673543,138
Chile,June 2021,2021,6,June,Combustible renewables,430.871788,5450.773531,0.0600314671782911,138
Chile,July 2021,2021,7,July,Hydro,1201.296871,17439.641798,0.1613834431408996,139
Chile,July 2021,2021,7,July,Wind,593.691328,7365.901696,0.0797570966748428,139
Chile,July 2021,2021,7,July,Solar,682.44914,10985.03138,0.0916809113887601,139
Chile,July 2021,2021,7,July,Geothermal,29.2714,288.276666,0.0039323496394543,139
Chile,July 2021,2021,7,July,Coal,2594.49639,25438.370275,0.3485472831426648,139
Chile,July 2021,2021,7,July,Oil,449.037964,2967.85961,0.0603242166700851,139
Chile,July 2021,2021,7,July,Natural gas,1421.219224,15635.305441,0.1909280356621835,139
Chile,July 2021,2021,7,July,Combustible renewables,472.280657,5450.773531,0.0634466636811095,139
Chile,August 2021,2021,8,August,Hydro,1231.586286,17439.641798,0.1667043636678765,140
Chile,August 2021,2021,8,August,Wind,677.641626,7365.901696,0.091723834002805,140
Chile,August 2021,2021,8,August,Solar,835.741487,10985.03138,0.1131238260484981,140
Chile,August 2021,2021,8,August,Geothermal,28.620657,288.276666,0.0038740187895706,140
