COUNTRY,CODE_TIME,TIME,YEAR,MONTH,MONTH_NAME,PRODUCT,VALUE,DISPLAY_ORDER,yearToDate,previousYearToDate,share,periodo_id
Chile,AUG2016,August 2016,2016,8,August,Oil,33.633,9,2779.432,2652.627,0.0052828980684821,80
Chile,AUG2016,August 2016,2016,8,August,Natural gas,831.522,10,11301.88,8953.331,0.1306111844825138,80
Chile,AUG2016,August 2016,2016,8,August,Combustible renewables,487.698,11,5683.856,3762.157,0.076605084952356,80
Chile,SEP2016,September 2016,2016,9,September,Hydro,1741.189,1,22807.999,15318.757,0.2867708723805559,81
Chile,SEP2016,September 2016,2016,9,September,Wind,205.033,2,2445.999,1440.847,0.0337685870269123,81
Chile,SEP2016,September 2016,2016,9,September,Solar,270.104,3,2589.998,806.204,0.0444856702595052,81
Chile,SEP2016,September 2016,2016,9,September,Coal,2447.252,8,28844.834,19945.981,0.403058249836784,81
Chile,SEP2016,September 2016,2016,9,September,Oil,93.564,9,2779.432,2690.036,0.015409831961616,81
Chile,SEP2016,September 2016,2016,9,September,Natural gas,831.516,10,11301.88,9543.354,0.1369492735816676,81
Chile,SEP2016,September 2016,2016,9,September,Combustible renewables,483.05,11,5683.856,4126.664,0.0795575149529588,81
Chile,OCT2016,October 2016,2016,10,October,Hydro,1857.037,1,22807.999,17747.504,0.3001100704880998,82
Chile,OCT2016,October 2016,2016,10,October,Wind,286.905,2,2445.999,1663.314,0.0463658396539155,82
Chile,OCT2016,October 2016,2016,10,October,Solar,292.942,3,2589.998,941.027,0.0473414607619153,82
Chile,OCT2016,October 2016,2016,10,October,Coal,2284.717,8,28844.834,22170.484,0.3692261273821469,82
Chile,OCT2016,October 2016,2016,10,October,Oil,35.53,9,2779.432,2758.132,0.0057418946442328,82
Chile,OCT2016,October 2016,2016,10,October,Natural gas,948.86,10,11301.88,10118.651,0.1533423628518647,82
Chile,OCT2016,October 2016,2016,10,October,Combustible renewables,481.862,11,5683.856,4535.354,0.0778722442178248,82
Chile,NOV2016,November 2016,2016,11,November,Hydro,2182.717,1,22807.999,20677.228,0.3506331572336581,83
Chile,NOV2016,November 2016,2016,11,November,Wind,253.466,2,2445.999,1883.166,0.0407169522349376,83
Chile,NOV2016,November 2016,2016,11,November,Solar,316.264,3,2589.998,1086.781,0.050804866063418,83
Chile,NOV2016,November 2016,2016,11,November,Coal,2199.013,8,28844.834,24074.703,0.3532509578602532,83
Chile,NOV2016,November 2016,2016,11,November,Oil,67.169,9,2779.432,2897.495,0.0107900742690085,83
Chile,NOV2016,November 2016,2016,11,November,Natural gas,888.752,10,11301.88,10347.606,0.1427697313750376,83
Chile,NOV2016,November 2016,2016,11,November,Combustible renewables,317.692,11,5683.856,4879.979,0.0510342609636866,83
Chile,DEC2016,December 2016,2016,12,December,Hydro,2210.17,1,22807.999,23403.001,0.3333798420263109,84
Chile,DEC2016,December 2016,2016,12,December,Wind,277.525,2,2445.999,2111.999,0.041861594654869,84
Chile,DEC2016,December 2016,2016,12,December,Solar,336.899,3,2589.998,1238.001,0.0508175096932915,84
Chile,DEC2016,December 2016,2016,12,December,Coal,2462.251,8,28844.834,26341.543,0.3714034890570074,84
Chile,DEC2016,December 2016,2016,12,December,Oil,162.331,9,2779.432,2968.856,0.0244858463991335,84
Chile,DEC2016,December 2016,2016,12,December,Natural gas,709.963,10,11301.88,10683.557,0.1070901119753348,84
Chile,DEC2016,December 2016,2016,12,December,Combustible renewables,470.446,11,5683.856,5282.042,0.0709616061940528,84
Chile,JAN2017,January 2017,2017,1,January,Hydro,1892.683,1,20888.827,2554.898,0.2886994952480158,85
Chile,JAN2017,January 2017,2017,1,January,Wind,246.717,2,3515.882,173.14,0.0376328594746741,85
Chile,JAN2017,January 2017,2017,1,January,Solar,323.479,3,3842.698,178.063,0.0493417143934472,85
Chile,JAN2017,January 2017,2017,1,January,Coal,2308.995,8,28186.959,2174.95,0.3522014468509477,85
Chile,JAN2017,January 2017,2017,1,January,Oil,66.093,9,1842.94,189.226,0.0100814641117541,85
Chile,JAN2017,January 2017,2017,1,January,Natural gas,1191.934,10,12851.296,746.925,0.1818110820295572,85
Chile,JAN2017,January 2017,2017,1,January,Combustible renewables,525.992,11,5835.797,414.153,0.0802319378916037,85
Chile,FEB2017,February 2017,2017,2,February,Hydro,1530.102,1,20888.827,4588.797,0.2598066657871185,86
Chile,FEB2017,February 2017,2017,2,February,Wind,222.636,2,3515.882,346.498,0.0378029156514931,86
Chile,FEB2017,February 2017,2017,2,February,Solar,299.577,3,3842.698,347.013,0.0508672634350569,86
Chile,FEB2017,February 2017,2017,2,February,Coal,2170.126,8,28186.959,4306.234,0.3684807943509232,86
Chile,FEB2017,February 2017,2017,2,February,Oil,57.158,9,1842.94,466.107,0.0097052545536572,86
Chile,FEB2017,February 2017,2017,2,February,Natural gas,1162.855,10,12851.296,1686.753,0.1974492421707047,86
Chile,FEB2017,February 2017,2017,2,February,Combustible renewables,446.933,11,5835.797,873.369,0.0758878640510464,86
Chile,MAR2017,March 2017,2017,3,March,Hydro,1218.459,1,20888.827,6254.614,0.1891935997774008,87
Chile,MAR2017,March 2017,2017,3,March,Wind,252.558,2,3515.882,476.274,0.0392154000853379,87
Chile,MAR2017,March 2017,2017,3,March,Solar,316.626,3,3842.698,526.949,0.0491634209465557,87
Chile,MAR2017,March 2017,2017,3,March,Geothermal,0.003,4,63.8,,4.658185456648131e-07,87
Chile,MAR2017,March 2017,2017,3,March,Coal,2427.659,8,28186.959,6951.387,0.3769495282500315,87
Chile,MAR2017,March 2017,2017,3,March,Oil,159.437,9,1842.94,752.915,0.0247562371550536,87
Chile,MAR2017,March 2017,2017,3,March,Natural gas,1528.246,10,12851.296,2907.937,0.2372951097126893,87
Chile,MAR2017,March 2017,2017,3,March,Combustible renewables,537.288,11,5835.797,1393.144,0.0834262382543853,87
Chile,APR2017,April 2017,2017,4,April,Hydro,1064.571,1,20888.827,8000.045,0.1759075447323954,88
Chile,APR2017,April 2017,2017,4,April,Wind,269.098,2,3515.882,654.315,0.0444652056766511,88
Chile,APR2017,April 2017,2017,4,April,Solar,281.586,3,3842.698,678.479,0.0465286973729477,88
Chile,APR2017,April 2017,2017,4,April,Geothermal,2.3,4,63.8,,0.0003800473175434,88
Chile,APR2017,April 2017,2017,4,April,Coal,2408.525,8,28186.959,9343.099,0.3979797676027177,88
Chile,APR2017,April 2017,2017,4,April,Oil,54.323,9,1842.94,945.898,0.0089762219264829,88
Chile,APR2017,April 2017,2017,4,April,Natural gas,1433.367,10,12851.296,3889.769,0.2368466449588045,88
Chile,APR2017,April 2017,2017,4,April,Combustible renewables,538.108,11,5835.797,1872.497,0.088915870412457,88
Chile,MAY2017,May 2017,2017,5,May,Hydro,1215.189,1,20888.827,9794.195,0.1852504432742367,89
Chile,MAY2017,May 2017,2017,5,May,Wind,279.359,2,3515.882,791.193,0.0425871025681169,89
Chile,MAY2017,May 2017,2017,5,May,Solar,210.932,3,3842.698,818.921,0.0321556947114574,89
Chile,MAY2017,May 2017,2017,5,May,Geothermal,7.405,4,63.8,,0.0011288610516106,89
Chile,MAY2017,May 2017,2017,5,May,Coal,2705.276,8,28186.959,11929.004,0.4124079284614607,89
Chile,MAY2017,May 2017,2017,5,May,Oil,50.042,9,1842.94,1306.088,0.0076286920654559,89
Chile,MAY2017,May 2017,2017,5,May,Natural gas,1512.786,10,12851.296,4870.117,0.2306178521028905,89
Chile,MAY2017,May 2017,2017,5,May,Combustible renewables,578.72,11,5835.797,2368.991,0.0882234257647709,89
Chile,JUN2017,June 2017,2017,6,June,Hydro,1384.864,1,20888.827,11402.0,0.2061750811233462,90
Chile,JUN2017,June 2017,2017,6,June,Wind,321.733,2,3515.882,985.785,0.0478988026080954,90
Chile,JUN2017,June 2017,2017,6,June,Solar,191.966,3,3842.698,962.753,0.0285794169123641,90
Chile,JUN2017,June 2017,2017,6,June,Geothermal,7.134,4,63.8,,0.0010620920384485,90
Chile,JUN2017,June 2017,2017,6,June,Coal,2493.634,8,28186.959,14310.352,0.3712459795632887,90
Chile,JUN2017,June 2017,2017,6,June,Oil,574.216,9,1842.94,1934.382,0.085487838793068,90
Chile,JUN2017,June 2017,2017,6,June,Natural gas,1190.547,10,12851.296,5943.278,0.177245653223823,90
Chile,JUN2017,June 2017,2017,6,June,Combustible renewables,552.838,11,5835.797,2899.731,0.0823051357375659,90
Chile,JUL2017,July 2017,2017,7,July,Hydro,1691.385,1,20888.827,12946.296,0.2551723243140165,91
Chile,JUL2017,July 2017,2017,7,July,Wind,318.038,2,3515.882,1151.81,0.0479810898643308,91
Chile,JUL2017,July 2017,2017,7,July,Solar,251.882,3,3842.698,1146.505,0.0380004052258138,91
Chile,JUL2017,July 2017,2017,7,July,Geothermal,8.213,4,63.8,,0.0012390616563295,91
Chile,JUL2017,July 2017,2017,7,July,Coal,2614.637,8,28186.959,16807.196,0.3944595704274468,91
Chile,JUL2017,July 2017,2017,7,July,Oil,78.842,9,1842.94,2387.205,0.0118945694762373,91
Chile,JUL2017,July 2017,2017,7,July,Natural gas,1114.349,10,12851.296,7091.267,0.1681172674624641,91
Chile,JUL2017,July 2017,2017,7,July,Combustible renewables,551.057,11,5835.797,3443.108,0.0831357115733608,91
Chile,AUG2017,August 2017,2017,8,August,Hydro,1621.283,1,20888.827,14816.886,0.2417985538764683,92
Chile,AUG2017,August 2017,2017,8,August,Wind,302.998,2,3515.882,1423.07,0.0451891978312621,92
Chile,AUG2017,August 2017,2017,8,August,Solar,316.441,3,3842.698,1373.789,0.0471940902280622,92
Chile,AUG2017,August 2017,2017,8,August,Geothermal,10.062,4,63.8,,0.0015006492075134,92
Chile,AUG2017,August 2017,2017,8,August,Coal,2562.807,8,28186.959,19451.601,0.3822176797415936,92
Chile,AUG2017,August 2017,2017,8,August,Oil,146.824,9,1842.94,2420.838,0.0218973682412993,92
Chile,AUG2017,August 2017,2017,8,August,Natural gas,1217.197,10,12851.296,7922.789,0.1815330663325129,92
Chile,AUG2017,August 2017,2017,8,August,Combustible renewables,527.486,11,5835.797,3930.806,0.0786693945412878,92
Chile,SEP2017,September 2017,2017,9,September,Hydro,1481.77,1,20888.827,16558.075,0.2409204655331891,93
Chile,SEP2017,September 2017,2017,9,September,Wind,323.53,2,3515.882,1628.103,0.0526026294323361,93
Chile,SEP2017,September 2017,2017,9,September,Solar,344.393,3,3842.698,1643.893,0.055994737298212,93
Chile,SEP2017,September 2017,2017,9,September,Geothermal,4.855,4,63.8,,0.0007893727502673,93
Chile,SEP2017,September 2017,2017,9,September,Coal,2340.268,8,28186.959,21898.853,0.3805033547935412,93
Chile,SEP2017,September 2017,2017,9,September,Oil,88.752,9,1842.94,2514.402,0.0144301566079766,93
Chile,SEP2017,September 2017,2017,9,September,Natural gas,1167.824,10,12851.296,8754.305,0.1898760953055002,93
Chile,SEP2017,September 2017,2017,9,September,Combustible renewables,399.061,11,5835.797,4413.856,0.0648831882789771,93
Chile,OCT2017,October 2017,2017,10,October,Hydro,2356.724,1,20888.827,18415.112,0.3679400360801445,94
Chile,OCT2017,October 2017,2017,10,October,Wind,398.707,2,3515.882,1915.008,0.0622475385176228,94
Chile,OCT2017,October 2017,2017,10,October,Solar,414.058,3,3842.698,1936.835,0.0646441906049552,94
Chile,OCT2017,October 2017,2017,10,October,Geothermal,10.833,4,63.8,,0.0016912860440408,94
Chile,OCT2017,October 2017,2017,10,October,Coal,1980.321,8,28186.959,24183.57,0.3091746764535294,94
Chile,OCT2017,October 2017,2017,10,October,Oil,218.265,9,1842.94,2549.932,0.0340762991232883,94
Chile,OCT2017,October 2017,2017,10,October,Natural gas,580.056,10,12851.296,9703.165,0.0905603819405684,94
Chile,OCT2017,October 2017,2017,10,October,Combustible renewables,446.221,11,5835.797,4895.718,0.0696655912358503,94
Chile,NOV2017,November 2017,2017,11,November,Hydro,2862.578,1,20888.827,20597.829,0.4575791342566935,95
Chile,NOV2017,November 2017,2017,11,November,Wind,308.381,2,3515.882,2168.474,0.0492942763485268,95
Chile,NOV2017,November 2017,2017,11,November,Solar,425.035,3,3842.698,2253.099,0.067941256912054,95
Chile,NOV2017,November 2017,2017,11,November,Geothermal,7.654,4,63.8,,0.0012234813142561,95
Chile,NOV2017,November 2017,2017,11,November,Coal,1767.381,8,28186.959,26382.583,0.2825134085016126,95
Chile,NOV2017,November 2017,2017,11,November,Oil,189.268,9,1842.94,2617.101,0.0302542280358809,95
Chile,NOV2017,November 2017,2017,11,November,Natural gas,399.15,10,12851.296,10591.917,0.0638035754618945,95
Chile,NOV2017,November 2017,2017,11,November,Combustible renewables,296.472,11,5835.797,5213.41,0.0473906391690813,95
Chile,DEC2017,December 2017,2017,12,December,Hydro,2569.219,1,20888.827,22807.999,0.3852442006121996,96
Chile,DEC2017,December 2017,2017,12,December,Wind,272.127,2,3515.882,2445.999,0.0408043645092131,96
Chile,DEC2017,December 2017,2017,12,December,Solar,466.723,3,3842.698,2589.998,0.0699832630236377,96
Chile,DEC2017,December 2017,2017,12,December,Geothermal,5.341,4,63.8,,0.000800861769849,96
Chile,DEC2017,December 2017,2017,12,December,Coal,2407.33,8,28186.959,28844.834,0.3609695870456222,96
Chile,DEC2017,December 2017,2017,12,December,Oil,159.72,9,1842.94,2779.432,0.0239493806179156,96
Chile,DEC2017,December 2017,2017,12,December,Natural gas,352.985,10,12851.296,11301.88,0.0529287009605243,96
Chile,DEC2017,December 2017,2017,12,December,Combustible renewables,435.621,11,5835.797,5683.856,0.0653196414610381,96
Chile,JAN2018,January 2018,2018,1,January,Hydro,2021.666943,1,22899.124005,1892.683,0.2876141743924519,97
Chile,JAN2018,January 2018,2018,1,January,Wind,284.424697,2,3582.857999,246.717,0.0404639224515817,97
Chile,JAN2018,January 2018,2018,1,January,Solar,467.980821,3,5121.810998,323.479,0.0665776912114335,97
Chile,JAN2018,January 2018,2018,1,January,Geothermal,19.652206,4,214.1,,0.0027958378719359,97
Chile,JAN2018,January 2018,2018,1,January,Coal,2783.821214,8,28753.186807,2308.995,0.396042702727619,97
Chile,JAN2018,January 2018,2018,1,January,Oil,65.941878,9,1238.763707,66.093,0.0093812775959594,97
Chile,JAN2018,January 2018,2018,1,January,Natural gas,816.823982,10,12595.97567,1191.934,0.1162061614650861,97
Chile,JAN2018,January 2018,2018,1,January,Combustible renewables,568.781828,11,5476.651854,525.992,0.0809182325684639,97
Chile,FEB2018,February 2018,2018,2,February,Hydro,2341.274931,1,22899.124005,3422.785,0.3901962556854363,98
Chile,FEB2018,February 2018,2018,2,February,Wind,133.464823,2,3582.857999,469.353,0.0222432118119832,98
Chile,FEB2018,February 2018,2018,2,February,Solar,418.326134,3,5121.810998,623.056,0.0697181219432636,98
Chile,FEB2018,February 2018,2018,2,February,Geothermal,17.753193,4,214.1,,0.0029587424113844,98
Chile,FEB2018,February 2018,2018,2,February,Coal,1753.127566,8,28753.186807,4479.121,0.292175772667564,98
Chile,FEB2018,February 2018,2018,2,February,Oil,54.915834,9,1238.763707,123.251,0.009152258250803,98
Chile,FEB2018,February 2018,2018,2,February,Natural gas,1014.279071,10,12595.97567,2354.789,0.1690394795092533,98
Chile,FEB2018,February 2018,2018,2,February,Combustible renewables,267.108065,11,5476.651854,972.925,0.04451615888693,98
Chile,MAR2018,March 2018,2018,3,March,Hydro,2152.904039,1,22899.124005,4641.244,0.3534749782776168,99
Chile,MAR2018,March 2018,2018,3,March,Wind,191.978131,2,3582.857999,721.911,0.0315199676602968,99
Chile,MAR2018,March 2018,2018,3,March,Solar,469.42592,3,5121.810998,939.682,0.0770727881359835,99
Chile,MAR2018,March 2018,2018,3,March,Geothermal,6.049602,4,214.1,0.003,0.000993255108821,99
Chile,MAR2018,March 2018,2018,3,March,Coal,1368.9021,8,28753.186807,6906.78,0.2247534638313175,99
Chile,MAR2018,March 2018,2018,3,March,Oil,127.567868,9,1238.763707,282.688,0.0209447558058215,99
Chile,MAR2018,March 2018,2018,3,March,Natural gas,1510.69044,10,12595.97567,3883.035,0.248033010663697,99
Chile,MAR2018,March 2018,2018,3,March,Combustible renewables,263.1649,11,5476.651854,1510.213,0.0432077815015568,99
Chile,APR2018,April 2018,2018,4,April,Hydro,1395.547118,1,22899.124005,5705.815,0.2111570645930732,100
Chile,APR2018,April 2018,2018,4,April,Wind,236.178267,2,3582.857999,991.009,0.0357355971268604,100
Chile,APR2018,April 2018,2018,4,April,Solar,375.587173,3,5121.810998,1221.268,0.0568292420417515,100
Chile,APR2018,April 2018,2018,4,April,Geothermal,16.79158,4,214.1,2.303,0.0025406958295762,100
Chile,APR2018,April 2018,2018,4,April,Coal,2731.223527,8,28753.186807,9315.305,0.413255228197075,100
Chile,APR2018,April 2018,2018,4,April,Oil,38.022151,9,1238.763707,337.011,0.0057530453046835,100
Chile,APR2018,April 2018,2018,4,April,Natural gas,1230.100303,10,12595.97567,5316.402,0.1861236828096333,100
Chile,APR2018,April 2018,2018,4,April,Combustible renewables,585.59761,11,5476.651854,2048.321,0.0886054442486544,100
Chile,MAY2018,May 2018,2018,5,May,Hydro,1341.360504,1,22899.124005,6921.004,0.1897638384895118,101
Chile,MAY2018,May 2018,2018,5,May,Wind,253.981908,2,3582.857999,1270.368,0.0359311174179093,101
Chile,MAY2018,May 2018,2018,5,May,Solar,332.167158,3,5121.810998,1432.2,0.0469920761303645,101
Chile,MAY2018,May 2018,2018,5,May,Geothermal,19.808879,4,214.1,9.708,0.0028023852677969,101
Chile,MAY2018,May 2018,2018,5,May,Coal,2964.783805,8,28753.186807,12020.581,0.4194314305890285,101
Chile,MAY2018,May 2018,2018,5,May,Oil,88.471771,9,1238.763707,387.053,0.0125162048627943,101
Chile,MAY2018,May 2018,2018,5,May,Natural gas,1438.298345,10,12595.97567,6829.188,0.2034777481716519,101
Chile,MAY2018,May 2018,2018,5,May,Combustible renewables,629.705685,11,5476.651854,2627.041,0.0890851993538848,101
Chile,JUN2018,June 2018,2018,6,June,Hydro,1450.023478,1,22899.124005,8305.868,0.2051096664524413,102
Chile,JUN2018,June 2018,2018,6,June,Wind,351.679705,2,3582.857999,1592.101,0.0497460269333949,102
Chile,JUN2018,June 2018,2018,6,June,Solar,294.275817,3,5121.810998,1624.166,0.0416260947396119,102
Chile,JUN2018,June 2018,2018,6,June,Geothermal,16.46331,4,214.1,16.842,0.0023287788605055,102
Chile,JUN2018,June 2018,2018,6,June,Coal,2749.711377,8,28753.186807,14514.215,0.3889539665625697,102
Chile,JUN2018,June 2018,2018,6,June,Oil,144.655648,9,1238.763707,961.269,0.0204619250390797,102
Chile,JUN2018,June 2018,2018,6,June,Natural gas,1535.535377,10,12595.97567,8019.735,0.2172055513451442,102
Chile,JUN2018,June 2018,2018,6,June,Combustible renewables,527.158659,11,5476.651854,3179.879,0.0745679903501577,102
Chile,JUL2018,July 2018,2018,7,July,Hydro,1902.539936,1,22899.124005,9997.253,0.2671646447076559,103
Chile,JUL2018,July 2018,2018,7,July,Wind,358.169972,2,3582.857999,1910.139,0.0502961075894761,103
Chile,JUL2018,July 2018,2018,7,July,Solar,310.250458,3,5121.810998,1876.048,0.0435669978924203,103
Chile,JUL2018,July 2018,2018,7,July,Geothermal,12.060509,4,214.1,25.055,0.001693599982323,103
Chile,JUL2018,July 2018,2018,7,July,Coal,2916.515486,8,28753.186807,17128.852,0.4095524140427644,103
Chile,JUL2018,July 2018,2018,7,July,Oil,107.99863,9,1238.763707,1040.111,0.0151657345356579,103
Chile,JUL2018,July 2018,2018,7,July,Natural gas,990.532191,10,12595.97567,9134.084,0.1390957298044391,103
Chile,JUL2018,July 2018,2018,7,July,Combustible renewables,523.159276,11,5476.651854,3730.936,0.0734647717261134,103
Chile,AUG2018,August 2018,2018,8,August,Hydro,1407.206,1,22899.124005,11618.536,0.1970854379018808,104
Chile,AUG2018,August 2018,2018,8,August,Wind,321.536365,2,3582.857999,2213.137,0.0450325931650405,104
Chile,AUG2018,August 2018,2018,8,August,Solar,379.254898,3,5121.810998,2192.489,0.0531163295557033,104
Chile,AUG2018,August 2018,2018,8,August,Geothermal,23.079702,4,214.1,35.117,0.0032324145685243,104
Chile,AUG2018,August 2018,2018,8,August,Coal,2869.474432,8,28753.186807,19691.659,0.4018826134759024,104
Chile,AUG2018,August 2018,2018,8,August,Oil,251.219921,9,1238.763707,1186.935,0.0351844634971432,104
Chile,AUG2018,August 2018,2018,8,August,Natural gas,1349.791812,10,12595.97567,10351.281,0.189044326377512,104
Chile,AUG2018,August 2018,2018,8,August,Combustible renewables,538.517926,11,5476.651854,4258.422,0.0754218225787288,104
Chile,SEP2018,September 2018,2018,9,September,Hydro,1454.683143,1,22899.124005,13100.306,0.2258024861773271,105
Chile,SEP2018,September 2018,2018,9,September,Wind,360.889076,2,3582.857999,2536.667,0.0560188319959368,105
Chile,SEP2018,September 2018,2018,9,September,Solar,452.457393,3,5121.810998,2536.882,0.0702324796436525,105
Chile,SEP2018,September 2018,2018,9,September,Geothermal,20.670273,4,214.1,39.972,0.0032085331130863,105
Chile,SEP2018,September 2018,2018,9,September,Coal,2700.399682,8,28753.186807,22031.927,0.4191682324788331,105
Chile,SEP2018,September 2018,2018,9,September,Oil,42.331778,9,1238.763707,1275.687,0.0065709297331884,105
Chile,SEP2018,September 2018,2018,9,September,Natural gas,913.086476,10,12595.97567,11519.105,0.1417334059089281,105
Chile,SEP2018,September 2018,2018,9,September,Combustible renewables,497.763518,11,5476.651854,4657.483,0.0772651009490475,105
Chile,OCT2018,October 2018,2018,10,October,Hydro,2536.903384,1,22899.124005,15457.03,0.3857728472677893,106
Chile,OCT2018,October 2018,2018,10,October,Wind,380.430026,2,3582.857999,2935.374,0.0578498870874536,106
Chile,OCT2018,October 2018,2018,10,October,Solar,510.989324,3,5121.810998,2950.94,0.0777033164471993,106
Chile,OCT2018,October 2018,2018,10,October,Geothermal,21.876675,4,214.1,50.805,0.0033266648058923,106
Chile,OCT2018,October 2018,2018,10,October,Coal,2021.060509,8,28753.186807,24012.248,0.3073314782008338,106
Chile,OCT2018,October 2018,2018,10,October,Oil,102.120382,9,1238.763707,1493.952,0.0155288809091731,106
Chile,OCT2018,October 2018,2018,10,October,Natural gas,581.121789,10,12595.97567,12099.161,0.088367971979449,106
Chile,OCT2018,October 2018,2018,10,October,Combustible renewables,421.656401,11,5476.651854,5103.704,0.0641189536063383,106
Chile,NOV2018,November 2018,2018,11,November,Hydro,2667.6558,1,22899.124005,18319.608,0.4209582114886446,107
Chile,NOV2018,November 2018,2018,11,November,Wind,356.703784,2,3582.857999,3243.755,0.0562881414250938,107
Chile,NOV2018,November 2018,2018,11,November,Solar,548.539217,3,5121.810998,3375.975,0.0865599256544646,107
Chile,NOV2018,November 2018,2018,11,November,Geothermal,18.899925,4,214.1,58.459,0.0029824232291398,107
Chile,NOV2018,November 2018,2018,11,November,Coal,1730.916145,8,28753.186807,25779.629,0.2731399473035537,107
Chile,NOV2018,November 2018,2018,11,November,Oil,123.793704,9,1238.763707,1683.22,0.0195347451606742,107
Chile,NOV2018,November 2018,2018,11,November,Natural gas,594.218694,10,12595.97567,12498.311,0.093768183533782,107
Chile,NOV2018,November 2018,2018,11,November,Combustible renewables,296.376341,11,5476.651854,5400.176,0.0467684228358503,107
Chile,DEC2018,December 2018,2018,12,December,Hydro,2227.358729,1,22899.124005,20888.827,0.348108306986728,108
Chile,DEC2018,December 2018,2018,12,December,Wind,353.421245,2,3582.857999,3515.882,0.0552353195954775,108
Chile,DEC2018,December 2018,2018,12,December,Solar,562.556685,3,5121.810998,3842.698,0.0879205727616838,108
Chile,DEC2018,December 2018,2018,12,December,Geothermal,20.994146,4,214.1,63.8,0.0032811224009584,108
Chile,DEC2018,December 2018,2018,12,December,Coal,2163.250964,8,28753.186807,28186.959,0.3380890652506327,108
Chile,DEC2018,December 2018,2018,12,December,Oil,91.724142,9,1238.763707,1842.94,0.014335336003898,108
Chile,DEC2018,December 2018,2018,12,December,Natural gas,621.49719,10,12595.97567,12851.296,0.0971322363977899,108
Chile,DEC2018,December 2018,2018,12,December,Combustible renewables,357.661645,11,5476.651854,5835.797,0.055898041071694,108
Chile,JAN2019,January 2019,2019,1,January,Hydro,2233.129531,1,22027.318,2021.666943,0.3211324968087802,109
Chile,JAN2019,January 2019,2019,1,January,Wind,327.336219,2,4889.955963,284.424697,0.0470721898771109,109
Chile,JAN2019,January 2019,2019,1,January,Solar,583.651661,3,6300.53,467.980821,0.0839313226401114,109
Chile,JAN2019,January 2019,2019,1,January,Geothermal,17.919048,4,202.0,19.652206,0.0025768270692741,109
Chile,JAN2019,January 2019,2019,1,January,Coal,2196.56304,8,27086.323653,2783.821214,0.3158740967064327,109
Chile,JAN2019,January 2019,2019,1,January,Oil,16.017601,9,1126.70714,65.941878,0.0023033917784936,109
Chile,JAN2019,January 2019,2019,1,January,Natural gas,1186.142953,10,15274.315591,816.823982,0.1705718556766646,109
Chile,JAN2019,January 2019,2019,1,January,Combustible renewables,393.159444,11,5193.026612,568.781828,0.0565378192993283,109
Chile,FEB2019,February 2019,2019,2,February,Hydro,1690.317509,1,22027.318,4362.941874,0.2647563035326584,110
Chile,FEB2019,February 2019,2019,2,February,Wind,252.329006,2,4889.955963,417.88952,0.0395225716748047,110
Chile,FEB2019,February 2019,2019,2,February,Solar,504.673827,3,6300.53,886.306955,0.0790476204705753,110
Chile,FEB2019,February 2019,2019,2,February,Geothermal,16.022458,4,202.0,37.405399,0.0025096153420885,110
Chile,FEB2019,February 2019,2019,2,February,Coal,2062.633744,8,27086.323653,4536.94878,0.323072607776654,110
Chile,FEB2019,February 2019,2019,2,February,Oil,53.508582,9,1126.70714,120.857712,0.0083811084616731,110
Chile,FEB2019,February 2019,2019,2,February,Natural gas,1392.779593,10,15274.315591,1831.103053,0.2181526102137776,110
Chile,FEB2019,February 2019,2019,2,February,Combustible renewables,412.163097,11,5193.026612,835.889893,0.064557562371137,110
Chile,MAR2019,March 2019,2019,3,March,Hydro,1544.416264,1,22027.318,6515.845913,0.2182989882963742,111
Chile,MAR2019,March 2019,2019,3,March,Wind,331.943926,2,4889.955963,609.867651,0.0469193603473516,111
Chile,MAR2019,March 2019,2019,3,March,Solar,551.362217,3,6300.53,1355.732875,0.0779335318861586,111
Chile,MAR2019,March 2019,2019,3,March,Geothermal,16.308786,4,202.0,43.455001,0.0023052020152398,111
Chile,MAR2019,March 2019,2019,3,March,Coal,2439.547381,8,27086.323653,5905.85088,0.3448233080594969,111
Chile,MAR2019,March 2019,2019,3,March,Oil,55.088039,9,1126.70714,248.42558,0.0077865426965817,111
Chile,MAR2019,March 2019,2019,3,March,Natural gas,1644.732425,10,15274.315591,3341.793493,0.2324784015585465,111
Chile,MAR2019,March 2019,2019,3,March,Combustible renewables,491.376141,11,5193.026612,1099.054793,0.0694546651402504,111
Chile,APR2019,April 2019,2019,4,April,Hydro,1348.13367,1,22027.318,7911.393031,0.2041067804519675,112
Chile,APR2019,April 2019,2019,4,April,Wind,279.481101,2,4889.955963,846.045918,0.0423133024504025,112
Chile,APR2019,April 2019,2019,4,April,Solar,438.364069,3,6300.53,1731.320048,0.0663681063535889,112
Chile,APR2019,April 2019,2019,4,April,Geothermal,16.594202,4,202.0,60.246581,0.0025123540934851,112
Chile,APR2019,April 2019,2019,4,April,Coal,2156.969254,8,27086.323653,8637.074407,0.3265640935796983,112
Chile,APR2019,April 2019,2019,4,April,Oil,131.595015,9,1126.70714,286.447731,0.0199234211212738,112
Chile,APR2019,April 2019,2019,4,April,Natural gas,1696.096971,10,15274.315591,4571.893796,0.2567882545987773,112
Chile,APR2019,April 2019,2019,4,April,Combustible renewables,537.8068,11,5193.026612,1684.652403,0.0814236873508063,112
Chile,MAY2019,May 2019,2019,5,May,Hydro,1508.122667,1,22027.318,9252.753535,0.2161060296603631,113
